trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
670,False,"{'a': 0.002, 'e': 0.261845668580326}",25,9,-14.690130025505473,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
671,False,"{'a': 0.002, 'e': 0.2613225005855494}",20,9,-35.97533599634943,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 0}",1
672,False,"{'a': 0.002, 'e': 0.26080037788112365}",20,16,6.959911336799789,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.002, 'e': 0.2602792983785571}",25,14,-4.815321848594441,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
674,False,"{'a': 0.002, 'e': 0.2597592599935311}",25,17,3.683871221849273,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
675,False,"{'a': 0.002, 'e': 0.2592402606458915}",25,0,22.121979561341497,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
676,False,"{'a': 0.002, 'e': 0.25872229825964005}",20,8,-13.148163635815326,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
677,False,"{'a': 0.002, 'e': 0.25820537076292666}",25,12,-35.160430724072214,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
678,False,"{'a': 0.002, 'e': 0.25768947608804055}",25,16,-24.745626886139647,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
679,False,"{'a': 0.002, 'e': 0.2571746121714024}",25,15,19.47403867061684,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.002, 'e': 0.2566607769535559}",25,0,32.00250411799015,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
681,False,"{'a': 0.002, 'e': 0.2561479683791593}",30,0,-19.20169507915569,"{0: 25, 1: 1, 2: 3, 3: 1, 4: 0}",0
682,False,"{'a': 0.002, 'e': 0.25563618439697783}",20,3,18.621090888666654,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.002, 'e': 0.2551254229598748}",25,2,19.13530680720772,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
684,False,"{'a': 0.002, 'e': 0.2546156820248037}",30,6,16.54751262186108,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 0}",1
685,False,"{'a': 0.002, 'e': 0.25410695955280027}",20,0,6.86406351083497,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
686,False,"{'a': 0.002, 'e': 0.25359925350897383}",30,23,14.375377354596962,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.002, 'e': 0.25309256186249957}",30,13,-19.050795365369236,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
688,False,"{'a': 0.002, 'e': 0.2525868825866102}",35,11,42.17886066527996,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.002, 'e': 0.25208221365858796}",20,11,14.815191833317963,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.002, 'e': 0.25157855305975646}",20,12,-23.59069689647369,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 0}",1
691,False,"{'a': 0.002, 'e': 0.25107589877547265}",30,7,26.63705192037692,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
692,False,"{'a': 0.002, 'e': 0.25057424879511875}",30,18,13.389221021710679,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.002, 'e': 0.2500736011120941}",20,8,10.182100202351116,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
694,False,"{'a': 0.002, 'e': 0.24957395372380728}",25,12,7.755234163008838,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
695,False,"{'a': 0.002, 'e': 0.24907530463166816}",20,12,1.190304579746528,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
696,False,"{'a': 0.002, 'e': 0.24857765184107966}",20,10,16.42553930169963,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.002, 'e': 0.24808099336142997}",35,0,23.107291256566064,"{0: 32, 1: 1, 2: 2, 3: 0, 4: 0}",0
698,False,"{'a': 0.002, 'e': 0.2475853272060845}",20,3,-47.15150873334111,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 1}",1
699,False,"{'a': 0.002, 'e': 0.24709065139237796}",20,9,-8.786177451504024,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
700,False,"{'a': 0.002, 'e': 0.24659696394160643}",35,18,-57.590428426200965,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 2}",1
701,False,"{'a': 0.002, 'e': 0.2461042628790195}",20,16,7.700056773630553,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.002, 'e': 0.2456125462338122}",20,0,-25.375781063625595,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
703,False,"{'a': 0.002, 'e': 0.24512181203911731}",25,10,25.03945540932238,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.002, 'e': 0.2446320583319975}",25,8,2.6340287954554213,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
705,False,"{'a': 0.002, 'e': 0.2441432831534371}",20,12,-9.539134922355682,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
706,False,"{'a': 0.002, 'e': 0.24365548454833486}",20,3,31.511399393356236,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.002, 'e': 0.24316866056549566}",30,0,22.165781297702985,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
708,False,"{'a': 0.002, 'e': 0.24268280925762298}",25,18,-9.949562391428888,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
709,False,"{'a': 0.002, 'e': 0.2421979286813109}",30,12,-15.057113598380734,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
710,False,"{'a': 0.002, 'e': 0.24171401689703645}",25,0,-76.34559315973382,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",1
711,False,"{'a': 0.002, 'e': 0.24123107196915192}",35,0,-40.27493824514101,"{0: 29, 1: 0, 2: 4, 3: 2, 4: 0}",0
712,False,"{'a': 0.002, 'e': 0.24074909196587688}",20,9,-20.388468913282175,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
713,False,"{'a': 0.002, 'e': 0.2402680749592907}",25,7,16.047701337888657,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
714,False,"{'a': 0.002, 'e': 0.2397880190253247}",20,0,-30.486040234923976,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
715,False,"{'a': 0.002, 'e': 0.23930892224375455}",30,3,-15.946277274956607,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 1}",1
716,False,"{'a': 0.002, 'e': 0.23883078269819244}",25,0,4.329664683217383,"{0: 22, 1: 2, 2: 0, 3: 1, 4: 0}",0
717,False,"{'a': 0.002, 'e': 0.23835359847607956}",20,15,-34.31311655802289,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
718,False,"{'a': 0.002, 'e': 0.2378773676686784}",25,0,-67.97211168210774,"{0: 19, 1: 2, 2: 1, 3: 2, 4: 1}",0
719,False,"{'a': 0.002, 'e': 0.23740208837106508}",35,2,-20.689858818617004,"{0: 30, 1: 0, 2: 2, 3: 0, 4: 1}",1
720,False,"{'a': 0.002, 'e': 0.23692775868212176}",25,0,-17.294981190117444,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",0
721,False,"{'a': 0.002, 'e': 0.2364543767045291}",30,22,12.6487743051694,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.002, 'e': 0.23598194054475852}",25,0,22.141174397715922,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
723,False,"{'a': 0.002, 'e': 0.23551044831306475}",25,0,-5.827801137379385,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
724,False,"{'a': 0.002, 'e': 0.23503989812347828}",25,11,-21.415934035289652,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
725,False,"{'a': 0.002, 'e': 0.23457028809379765}",20,14,10.028758412600732,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.002, 'e': 0.2341016163455822}",35,21,17.570413296145915,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
727,False,"{'a': 0.002, 'e': 0.23363388100414423}",25,19,11.053213808215794,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.002, 'e': 0.2331670801985418}",30,14,-9.864575396103241,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
729,False,"{'a': 0.002, 'e': 0.23270121206157107}",20,0,20.965039119438234,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
730,False,"{'a': 0.002, 'e': 0.23223627472975883}",25,5,-8.933813248606501,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
731,False,"{'a': 0.002, 'e': 0.23177226634335515}",25,9,27.689014080251862,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.002, 'e': 0.23130918504632592}",30,13,12.130813457530023,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
733,False,"{'a': 0.002, 'e': 0.23084702898634524}",25,0,-91.12625726551748,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 3}",0
734,False,"{'a': 0.002, 'e': 0.23038579631478834}",20,13,10.263205341861164,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.002, 'e': 0.22992548518672384}",20,12,8.339723504631717,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.002, 'e': 0.22946609376090668}",30,14,-32.78451187080686,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
737,False,"{'a': 0.002, 'e': 0.2290076201997705}",25,9,-25.466002058630654,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
738,False,"{'a': 0.002, 'e': 0.2285500626694205}",20,2,27.87343506368229,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.002, 'e': 0.22809341933962587}",35,21,13.744011492618238,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
740,False,"{'a': 0.002, 'e': 0.22763768838381274}",25,20,9.531998984576909,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.002, 'e': 0.22718286797905665}",20,12,11.099901389740266,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.002, 'e': 0.22672895630607542}",25,15,15.190016210438632,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.002, 'e': 0.2262759515492217}",20,7,11.117975778588576,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.002, 'e': 0.22582385189647586}",20,6,9.478657688442958,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.002, 'e': 0.22537265553943872}",25,0,22.787830804789564,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
746,False,"{'a': 0.002, 'e': 0.22492236067332425}",30,20,11.558686493645494,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.002, 'e': 0.22447296549695234}",25,3,24.60912725683599,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
748,False,"{'a': 0.002, 'e': 0.22402446821274175}",25,0,-5.487783382336078,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
749,False,"{'a': 0.002, 'e': 0.22357686702670268}",20,0,-15.992420993212036,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
750,False,"{'a': 0.002, 'e': 0.22313016014842982}",25,10,-19.424224917637112,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
751,False,"{'a': 0.002, 'e': 0.22268434579109508}",25,18,13.117296286625088,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.002, 'e': 0.2222394221714404}",20,8,-22.069603483279003,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
753,False,"{'a': 0.002, 'e': 0.22179538750977074}",30,21,10.272441144109653,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.002, 'e': 0.22135224002994683}",30,12,6.723459456893807,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
755,False,"{'a': 0.002, 'e': 0.2209099779593782}",30,2,9.714683524815166,"{0: 25, 1: 1, 2: 2, 3: 0, 4: 0}",1
756,False,"{'a': 0.002, 'e': 0.22046859952901593}",25,9,27.016913987739564,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.002, 'e': 0.22002810297334574}",20,6,-86.01971229301168,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 2}",1
758,False,"{'a': 0.002, 'e': 0.21958848653038082}",20,9,16.887194991894646,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.002, 'e': 0.2191497484416548}",25,16,14.651616600653206,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.002, 'e': 0.21871188695221475}",20,5,-16.207218356480645,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
761,False,"{'a': 0.002, 'e': 0.21827490031061414}",25,16,12.460035803671133,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.002, 'e': 0.21783878676890578}",30,22,17.926300339579416,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.002, 'e': 0.21740354458263497}",20,12,0.5171702763691759,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
764,False,"{'a': 0.002, 'e': 0.21696917201083235}",20,6,2.748489121454483,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
765,False,"{'a': 0.002, 'e': 0.21653566731600707}",35,10,-82.01085773992794,"{0: 21, 1: 0, 2: 0, 3: 2, 4: 2}",1
766,False,"{'a': 0.002, 'e': 0.21610302876413975}",30,2,30.152738090651553,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 0}",1
767,False,"{'a': 0.002, 'e': 0.21567125462467565}",20,1,16.75604341544,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
768,False,"{'a': 0.002, 'e': 0.21524034317051757}",25,0,2.7819047795432565,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
769,False,"{'a': 0.002, 'e': 0.2148102926780192}",20,10,17.63804247124978,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.002, 'e': 0.21438110142697794}",20,10,-0.20495115094043914,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
771,False,"{'a': 0.002, 'e': 0.21395276770062824}",25,7,5.097282583257061,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
772,False,"{'a': 0.002, 'e': 0.2135252897856346}",25,12,9.968733921579572,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
773,False,"{'a': 0.002, 'e': 0.21309866597208482}",25,11,21.837634023122376,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.002, 'e': 0.21267289455348304}",25,9,-14.352659348977081,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
775,False,"{'a': 0.002, 'e': 0.21224797382674304}",20,2,-21.56344894191947,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
776,False,"{'a': 0.002, 'e': 0.21182390209218135}",20,0,-34.76095849195341,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
777,False,"{'a': 0.002, 'e': 0.21140067765351048}",20,2,21.695111962010902,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.002, 'e': 0.21097829881783206}",20,4,13.814109944116387,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
779,False,"{'a': 0.002, 'e': 0.21055676389563024}",25,8,-2.364055840986695,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
780,False,"{'a': 0.002, 'e': 0.21013607120076472}",25,4,-8.160927834741225,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 0}",1
781,False,"{'a': 0.002, 'e': 0.2097162190504642}",35,1,-14.74393544770608,"{0: 31, 1: 0, 2: 2, 3: 0, 4: 1}",1
782,False,"{'a': 0.002, 'e': 0.20929720576531952}",30,0,-48.11526786880462,"{0: 26, 1: 0, 2: 2, 3: 1, 4: 1}",0
783,False,"{'a': 0.002, 'e': 0.20887902966927693}",20,14,8.269914081677518,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.002, 'e': 0.20846168908963153}",25,17,12.894359863106102,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.002, 'e': 0.20804518235702046}",20,0,-6.416920084490556,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
786,False,"{'a': 0.002, 'e': 0.2076295078054162}",20,7,23.61895176683148,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.002, 'e': 0.20721466377212}",25,19,-9.829037385307329,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
788,False,"{'a': 0.002, 'e': 0.20680064859775515}",20,0,27.485344144375823,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
789,False,"{'a': 0.002, 'e': 0.20638746062626045}",20,16,5.268719474121484,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.002, 'e': 0.20597509820488344}",20,0,-28.559110337957982,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",1
791,False,"{'a': 0.002, 'e': 0.2055635596841739}",25,17,-4.515427544328842,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
792,False,"{'a': 0.002, 'e': 0.20515284341797715}",25,0,4.481635716001204,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
793,False,"{'a': 0.002, 'e': 0.20474294776342764}",25,8,23.993154194967087,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.002, 'e': 0.20433387108094214}",25,16,-3.862029485331982,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
795,False,"{'a': 0.002, 'e': 0.20392561173421342}",25,4,15.866852913478926,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
796,False,"{'a': 0.002, 'e': 0.20351816809020354}",20,14,-13.467153041092967,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
797,False,"{'a': 0.002, 'e': 0.20311153851913738}",25,11,-22.561224830874718,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
798,False,"{'a': 0.002, 'e': 0.2027057213944961}",25,18,14.999647916635459,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.002, 'e': 0.2023007150930107}",20,8,18.684059459708642,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.002, 'e': 0.20189651799465538}",20,0,-22.206485107064523,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
801,False,"{'a': 0.002, 'e': 0.20149312848264125}",20,0,-16.071405801359777,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
802,False,"{'a': 0.002, 'e': 0.20109054494340972}",30,23,12.688004001470317,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.002, 'e': 0.20068876576662606}",20,0,10.455936628146258,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
804,False,"{'a': 0.002, 'e': 0.20028778934517305}",25,11,7.661805491453745,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
805,False,"{'a': 0.002, 'e': 0.1998876140751445}",25,12,23.81638246145294,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.002, 'e': 0.19948823835583873}",20,13,-0.87688734302133,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
807,False,"{'a': 0.002, 'e': 0.1990896605897524}",20,0,-14.953370092528269,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
808,False,"{'a': 0.002, 'e': 0.19869187918257386}",20,15,4.12726961788869,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.002, 'e': 0.19829489254317698}",20,2,13.883771333776988,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
810,False,"{'a': 0.002, 'e': 0.19789869908361465}",20,0,-23.915360615001415,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
811,False,"{'a': 0.002, 'e': 0.19750329721911256}",25,13,25.617163445887837,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.002, 'e': 0.19710868536806264}",25,15,17.891757983977136,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.002, 'e': 0.19671486195201704}",20,14,11.745309355958778,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.002, 'e': 0.1963218253956815}",30,15,3.318068697400551,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
815,False,"{'a': 0.002, 'e': 0.19592957412690934}",25,0,-41.397651302908386,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
816,False,"{'a': 0.002, 'e': 0.1955381065766949}",25,7,29.277729151981774,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.002, 'e': 0.1951474211791675}",20,12,14.269827369981064,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.002, 'e': 0.194757516371585}",30,0,38.63504329890709,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
819,False,"{'a': 0.002, 'e': 0.19436839059432767}",25,1,1.0087589630284715,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 0}",1
820,False,"{'a': 0.002, 'e': 0.19398004229089189}",20,0,33.59127824730336,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
821,False,"{'a': 0.002, 'e': 0.1935924699078839}",20,13,14.45856202591291,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.002, 'e': 0.19320567189501364}",20,7,13.384261839521052,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
823,False,"{'a': 0.002, 'e': 0.1928196467050886}",25,17,-27.71002949032729,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
824,False,"{'a': 0.002, 'e': 0.19243439279400748}",20,5,24.923228270579877,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.002, 'e': 0.19204990862075408}",20,14,13.423784035084742,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.002, 'e': 0.19166619264739126}",25,0,18.54983936812446,"{0: 22, 1: 3, 2: 0, 3: 0, 4: 0}",0
827,False,"{'a': 0.002, 'e': 0.19128324333905458}",20,15,3.1705625293186506,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.002, 'e': 0.19090105916394629}",20,10,11.740414509686314,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.002, 'e': 0.19051963859332918}",20,0,16.023325787987144,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
830,False,"{'a': 0.002, 'e': 0.1901389801015205}",30,14,-3.2611026613763587,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 0}",1
831,False,"{'a': 0.002, 'e': 0.18975908216588572}",20,10,7.273989574359979,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
832,False,"{'a': 0.002, 'e': 0.18937994326683263}",25,13,-5.539505447536371,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
833,False,"{'a': 0.002, 'e': 0.18900156188780515}",25,15,-35.1205543769981,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
834,False,"{'a': 0.002, 'e': 0.1886239365152772}",20,11,1.9094972496315619,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
835,False,"{'a': 0.002, 'e': 0.1882470656387468}",35,16,-27.765569501118055,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
836,False,"{'a': 0.002, 'e': 0.18787094775072993}",25,6,29.846992278486134,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.002, 'e': 0.18749558134675456}",30,0,-58.200901895655846,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
838,False,"{'a': 0.002, 'e': 0.1871209649253546}",25,10,14.111123505192621,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
839,False,"{'a': 0.002, 'e': 0.1867470969880638}",25,0,39.23356470658047,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
840,False,"{'a': 0.002, 'e': 0.18637397603940997}",30,18,17.9048903316547,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.002, 'e': 0.1860016005869088}",35,24,10.54087998949649,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
842,False,"{'a': 0.002, 'e': 0.18562996914105798}",20,13,-0.21512511835188386,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
843,False,"{'a': 0.002, 'e': 0.18525908021533122}",20,12,14.563813861491138,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.002, 'e': 0.18488893232617234}",25,14,18.652600015182184,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.002, 'e': 0.18451952399298926}",20,1,23.58822062833249,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.002, 'e': 0.1841508537381482}",30,19,20.781551660734095,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.002, 'e': 0.18378292008696764}",30,7,22.052640477171586,"{0: 21, 1: 2, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.002, 'e': 0.18341572156771246}",35,18,21.520333347694443,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.002, 'e': 0.18304925671158812}",20,0,20.21241387045125,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
850,False,"{'a': 0.002, 'e': 0.18268352405273466}",20,15,8.750263584002989,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.002, 'e': 0.182318522128221}",25,8,29.91383497782333,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.002, 'e': 0.18195424947803895}",25,15,-46.84877226915629,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 1}",1
853,False,"{'a': 0.002, 'e': 0.1815907046450974}",25,3,16.844427334019095,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
854,False,"{'a': 0.002, 'e': 0.1812278861752166}",25,2,13.73229209289135,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
